Id,SalePrice
2736,143540.71990791254
2737,121413.82012583315
2738,135841.94551501158
2739,157903.84370937644
2740,136941.80946065133
2741,145438.96559459076
2742,151575.98537689148
2743,154416.00151961867
2744,160360.81031757794
2745,143121.0729450174
2746,142323.69519695107
2747,139490.26028572622
2748,118769.22505393886
2749,128979.44480541411
2750,140179.0434690003
2751,141938.48404988996
2752,165687.9961135295
2753,155234.07746950723
2754,215179.87530393113
2755,134804.32012790444
2756,105138.69509042466
2757,68209.9083222927
2758,73195.70798005923
2759,150462.3034022
2760,122264.23569725045
2761,145831.66613473571
2762,149363.70585433874
2763,188515.2791813494
2764,142873.32270632958
2765,268948.9703171696
2766,136445.20359090614
2767,93898.68147380771
2768,130231.08811924646
2769,128478.73299748842
2770,142557.42560722175
2771,114763.2773693931
2772,122620.88645049134
2773,152331.35462757185
2774,136926.93946479616
2775,107054.44511506891
2776,141941.1026391444
2777,143702.386621637
2778,104199.27613491335
2779,133130.10176620452
2780,96724.50956182394
2781,100263.5546674726
2782,93946.60445837755
2783,104372.09783656827
2784,123541.6214001212
2785,127926.02609461006
2786,78345.45512258282
2787,131641.95406591464
2788,81043.62589385314
2789,170589.08365099566
2790,106133.209848941
2791,111411.19550566116
2792,62982.7689397712
2793,160067.44413413125
2794,99522.21894387774
2795,117490.3490772425
2796,96450.33679681984
2797,179469.7675886609
2798,111143.91867679903
2799,112679.16535809552
2800,64447.88536751106
2801,113645.45424182124
2802,136605.80682108906
2803,163159.5568547342
2804,122661.14435632626
2805,101301.0391230758
2806,76905.9356122084
2807,154786.1544784756
2808,145714.83881087432
2809,136919.16075896076
2810,132006.06751574398
2811,154731.48559056188
2812,160013.94515526944
2813,154905.1138633995
2814,148039.95579885493
2815,103084.18376937647
2816,254486.28156822716
2817,162905.0890642577
2818,129387.74684119044
2819,170476.68197604458
2820,134672.30628948324
2821,106996.03097656975
2822,183749.86157978702
2823,318932.93392642273
2824,178935.16650147492
2825,133047.28773719506
2826,133075.48608109594
2827,135807.7938960265
2828,211607.7474509261
2829,222562.1535733247
2830,224108.34856806186
2831,170111.35837238177
2832,268165.6829089229
2833,305035.8853243003
2834,216610.8575650293
2835,217274.87630513488
2836,190796.82565638726
2837,163857.40837217998
2838,155582.19424325041
2839,178771.00902084308
2840,207385.89020648017
2841,205093.07164592837
2842,229656.29626574655
2843,157476.6709007551
2844,174648.86101843696
2845,124038.27026804756
2846,207500.43953184984
2847,202843.6668695604
2848,212402.84370934172
2849,200966.47811127795
2850,268865.213395873
2851,218964.04161429935
2852,223885.7324665859
2853,239152.7899027282
2854,139904.77043690704
2855,204782.27813428667
2856,201457.8971739879
2857,187180.95417891277
2858,207166.1440297259
2859,130452.79272375691
2860,134199.29306831778
2861,120688.03633284183
2862,186198.77960644104
2863,123119.3619755607
2864,225499.8950760504
2865,140207.60451523363
2866,135678.81021152748
2867,100013.80132859987
2868,91875.72403943934
2869,107571.49102421444
2870,115618.80976554967
2871,89701.06432352067
2872,55918.36157407505
2873,114425.70965841028
2874,143612.761140719
2875,113736.90899142867
2876,173262.31630628803
2877,136286.36284329777
2878,179504.91205649415
2879,143817.3963148201
2880,97969.50635178393
2881,152650.9378383688
2882,169762.61107969852
2883,196201.5957803054
2884,182745.01356703174
2885,181119.59674765583
2886,230497.45837832664
2887,94541.67218763364
2888,141269.97606908926
2889,62801.81710286563
2890,83622.27219695626
2891,146752.73882352337
2892,62635.93980253955
2893,94448.74041854117
2894,58146.595716556956
2895,332642.9414886166
2896,280128.57593943237
2897,187283.35375761022
2898,141591.40846997843
2899,199720.40422142114
2900,155048.09001333645
2901,193707.5086451338
2902,191256.3295838789
2903,341516.1750495318
2904,373547.26177121577
2905,92727.52271341546
2906,205929.55620583388
2907,108609.85134113528
2908,133149.63536582675
2909,141730.07936632007
2910,80606.70996103149
2911,82009.75558466763
2912,141195.34809954444
2913,85462.3566553998
2914,78508.63631455525
2915,85418.73480158283
2916,81133.206158311
2917,166916.36842416218
2918,118040.83055995055
2919,201872.9645487073
